0.35,0.3416666666666667,1.9666666666666668,0.30833333333333335,0.35,0.25,1-2-2-0-1-2-1-2-0-0-2-2-1-1-0-2-1-0-2-1,0.4,6.4,10
0.35,0.2916666666666667,5.044444444444444,0.35833333333333334,0.45,0.2,1-2-2-0-1-2-1-2-0-0-2-2-1-1-0-2-1-1-1-1,0.35,9.9,20
0.4083333333333333,0.25,4.603240740740741,0.3416666666666667,0.45,0.2,1-2-2-0-1-2-1-2-0-0-2-2-1-1-0-2-1-1-1-1,0.35,10.45,30
0.38333333333333336,0.26666666666666666,3.42003367003367,0.35,0.4,0.25,1-2-2-0-1-1-1-2-0-0-2-2-1-1-0-2-1-0-2-1,0.35,6.0,40
0.4166666666666667,0.23333333333333334,5.321428571428572,0.35,0.4,0.25,1-2-2-0-1-1-1-2-0-0-2-2-1-1-0-2-1-0-2-1,0.35,11.0,50
0.4083333333333333,0.23333333333333334,2.6994301994302,0.35833333333333334,0.4,0.25,1-2-2-0-1-1-1-2-0-0-2-2-1-1-0-2-1-0-2-1,0.35,8.307692307692308,60
0.39166666666666666,0.24166666666666667,3.6332300740195476,0.36666666666666664,0.4,0.2,1-2-2-0-1-1-1-2-0-1-2-2-2-1-0-2-1-0-2-1,0.4,7.2727272727272725,70
0.4,0.26666666666666666,5.069444444444444,0.3333333333333333,0.4,0.35,1-2-1-0-0-2-1-0-0-0-2-2-1-1-0-2-1-1-0-1,0.25,9.166666666666666,80
0.38333333333333336,0.3,4.0982699805068235,0.31666666666666665,0.4,0.35,1-2-1-0-0-2-1-0-0-0-2-2-1-1-0-2-1-1-0-1,0.25,7.2368421052631575,90
0.39166666666666666,0.3,2.412415824915825,0.30833333333333335,0.4,0.35,1-2-2-0-1-1-1-2-0-0-2-0-2-1-0-0-1-1-0-1,0.25,6.4,100
0.4,0.2916666666666667,3.7591510341510346,0.30833333333333335,0.4,0.35,1-2-1-0-0-2-1-0-0-0-2-2-1-1-0-2-1-1-0-1,0.25,7.363636363636363,110
0.4083333333333333,0.30833333333333335,4.903968253968254,0.2833333333333333,0.4,0.35,1-2-1-0-0-2-1-0-0-0-2-2-1-1-0-2-1-1-0-1,0.25,8.142857142857142,120
0.4,0.30833333333333335,4.386123680241328,0.2916666666666667,0.4,0.35,1-2-1-0-0-2-1-0-0-0-2-2-1-1-0-2-1-1-0-1,0.25,8.8,130
0.43333333333333335,0.225,5.437037037037038,0.3416666666666667,0.4,0.35,1-2-1-0-0-2-1-0-0-0-2-2-1-1-0-2-1-1-0-1,0.25,9.9,140
0.425,0.23333333333333334,6.004771544245227,0.3416666666666667,0.4,0.2,1-2-2-0-1-1-1-2-0-1-2-2-2-1-0-2-1-1-0-2,0.4,9.952380952380953,150
0.43333333333333335,0.225,5.5518556005398105,0.3416666666666667,0.45,0.2,1-2-2-0-1-1-1-2-0-1-2-2-2-1-0-2-1-1-0-1,0.35,11.076923076923077,160
0.4666666666666667,0.175,6.708597883597883,0.35833333333333334,0.45,0.25,1-2-0-0-1-1-2-2-0-1-2-2-1-1-0-2-1-1-0-1,0.3,9.444444444444445,170
0.4583333333333333,0.18333333333333332,5.136507936507937,0.35833333333333334,0.45,0.2,1-2-0-0-1-1-2-2-0-1-2-2-1-1-2-2-1-1-0-1,0.35,8.571428571428571,180
0.4666666666666667,0.18333333333333332,3.8478354978354976,0.35,0.4,0.2,1-2-0-0-1-1-2-2-0-1-2-2-2-1-2-2-1-1-0-1,0.4,7.6,190
0.48333333333333334,0.175,4.0063378886908305,0.3416666666666667,0.5,0.15,1-2-2-0-1-1-1-2-0-1-2-2-1-1-0-2-1-1-2-1,0.35,6.181818181818182,200
0.48333333333333334,0.16666666666666666,2.593358395989975,0.35,0.5,0.15,1-2-2-0-1-1-1-2-0-1-2-2-1-1-0-2-1-1-2-1,0.35,6.095238095238095,210
0.5,0.14166666666666666,3.705952380952381,0.35833333333333334,0.55,0.1,1-2-0-1-1-1-2-2-1-1-2-2-1-1-2-2-1-1-0-1,0.35,6.0,220
0.5166666666666667,0.125,4.597354497354497,0.35833333333333334,0.55,0.1,1-2-0-1-1-1-2-2-1-1-2-2-1-1-2-2-1-1-0-1,0.35,6.666666666666667,230
0.4666666666666667,0.125,4.388888888888888,0.4083333333333333,0.45,0.05,1-2-0-1-1-1-2-2-1-2-2-2-2-2-2-2-1-1-1-1,0.5,8.25,240
0.45,0.125,5.062935430582489,0.425,0.45,0.05,1-2-0-1-1-1-2-2-1-2-2-2-2-2-2-2-1-1-1-1,0.5,10.214285714285714,250
0.5166666666666667,0.09166666666666666,2.1333333333333333,0.39166666666666666,0.5,0.05,1-2-0-1-1-1-1-2-1-2-2-2-2-2-2-2-1-1-1-1,0.45,7.2,260
0.5166666666666667,0.08333333333333333,5.421969696969697,0.4,0.5,0.05,1-2-0-1-1-1-1-2-1-2-2-2-2-2-2-2-1-1-1-1,0.45,8.4,270
0.475,0.075,2.331349206349206,0.45,0.6,0.05,1-2-1-0-1-1-2-2-1-1-2-2-1-1-2-2-1-1-1-1,0.35,8.571428571428571,280
0.49166666666666664,0.09166666666666666,4.696320346320346,0.4166666666666667,0.5,0.05,1-2-0-1-1-1-1-2-2-2-2-2-2-1-2-2-1-1-1-1,0.45,9.090909090909092,290
