9.969708994708995,0.4083333333333333,8.107407407407408,0.2916666666666667,14.666666666666666,9.636507936507934,0.3,9.666666666666666,6.6,11.666666666666666,0.45,0.25,1-2-0-1-0-0-1-0-2-1-1-1-2-1-2-0-2-1-1-2,0.3,88.0,10
10.315740740740742,0.4583333333333333,6.966666666666666,0.25833333333333336,17.854924242424243,10.39642857142857,0.2833333333333333,9.666666666666666,6.6,11.666666666666666,0.45,0.25,1-2-0-1-0-0-1-0-2-1-1-1-2-1-2-0-2-1-1-2,0.3,99.0,20
10.098148148148148,0.4583333333333333,6.98888888888889,0.25833333333333336,3.2703944203944206,10.615079365079366,0.2833333333333333,10.11111111111111,6.5,10.428571428571429,0.45,0.2,1-2-0-2-0-0-1-1-2-1-1-1-2-1-2-0-2-1-1-2,0.35,12.380952380952381,30
9.559259259259258,0.43333333333333335,7.405555555555556,0.26666666666666666,2.5078947368421054,11.315873015873017,0.3,9.5,7.333333333333333,11.666666666666666,0.4,0.3,1-2-0-1-0-0-1-0-2-1-1-0-2-1-2-0-2-1-1-2,0.3,10.0,40
9.380687830687831,0.425,7.555555555555556,0.275,4.144675925925926,11.431746031746032,0.3,9.5,7.333333333333333,11.666666666666666,0.4,0.3,1-2-0-1-0-0-1-0-2-1-1-0-2-1-2-0-2-1-1-2,0.3,18.333333333333332,50
9.647089947089947,0.425,7.544444444444445,0.2833333333333333,19.407142857142855,11.12936507936508,0.2916666666666667,9.666666666666666,7.5,11.6,0.45,0.3,1-2-0-1-0-0-1-0-2-1-1-1-0-1-2-0-2-1-1-2,0.25,85.0,60
9.898941798941799,0.44166666666666665,6.444444444444444,0.26666666666666666,15.798300773300772,11.434920634920635,0.2916666666666667,10.2,6.0,11.6,0.5,0.25,1-2-0-1-0-0-1-0-2-1-1-1-0-1-2-1-2-1-1-2,0.25,44.30555555555555,70
9.638888888888888,0.425,7.075,0.25,0.9777777777777779,11.337103174603174,0.325,8.375,8.0,11.857142857142858,0.4,0.25,1-2-0-1-0-0-1-1-2-1-1-0-2-2-2-1-2-1-0-2,0.35,3.3333333333333335,80
9.340277777777777,0.4166666666666667,7.408333333333334,0.25,14.265050982156247,11.375992063492063,0.3333333333333333,11.0,4.2,11.666666666666666,0.45,0.25,1-2-0-0-0-0-1-0-2-1-1-1-2-1-2-1-2-1-1-2,0.3,66.0,90
8.162698412698413,0.36666666666666664,7.616666666666667,0.26666666666666666,4.733187134502924,12.007936507936508,0.36666666666666664,7.333333333333333,7.666666666666667,12.5,0.3,0.3,1-2-0-1-0-0-0-1-2-1-1-0-2-2-2-1-2-2-0-2,0.4,13.75,100
7.201388888888889,0.325,7.805555555555556,0.26666666666666666,9.716975308641976,12.35813492063492,0.4083333333333333,7.333333333333333,7.0,12.333333333333334,0.3,0.25,1-2-0-1-0-0-0-1-2-1-1-2-2-2-2-1-2-2-0-2,0.45,28.518518518518515,110
7.141865079365079,0.325,8.005555555555555,0.26666666666666666,11.526803118908383,12.215277777777777,0.4083333333333333,7.333333333333333,7.0,12.333333333333334,0.3,0.25,1-2-0-1-0-0-0-1-2-1-1-2-2-2-2-1-2-2-0-2,0.45,52.10526315789474,120
7.1934523809523805,0.3333333333333333,8.427777777777777,0.25,3.2357456140350878,11.763888888888888,0.4166666666666667,7.142857142857143,5.5,13.11111111111111,0.35,0.2,1-2-0-1-0-0-1-1-2-1-1-0-2-2-2-1-2-2-2-2,0.45,15.789473684210526,130
7.0,0.30833333333333335,10.328968253968254,0.2833333333333333,2.033564814814815,10.83531746031746,0.4083333333333333,6.833333333333333,10.857142857142858,10.428571428571429,0.3,0.35,1-2-0-1-1-2-0-2-2-1-1-0-0-0-0-1-2-2-0-2,0.35,7.5,140
7.102380952380952,0.30833333333333335,9.562301587301588,0.275,3.736507936507937,11.131613756613758,0.4166666666666667,6.833333333333333,10.857142857142858,10.428571428571429,0.3,0.35,1-2-0-1-1-2-0-2-2-1-1-0-0-0-0-1-2-2-0-2,0.35,9.285714285714286,150
6.872222222222223,0.325,10.280555555555557,0.23333333333333334,19.520202020202017,11.085648148148147,0.44166666666666665,6.714285714285714,11.25,10.88888888888889,0.35,0.2,1-2-0-1-1-2-1-2-2-1-1-0-2-2-0-1-2-2-0-2,0.45,97.77777777777777,160
6.681746031746033,0.325,10.597222222222223,0.21666666666666667,20.342806362311013,11.014814814814814,0.4583333333333333,6.714285714285714,11.25,10.88888888888889,0.35,0.2,1-2-0-1-1-2-1-2-2-1-1-0-2-2-0-1-2-2-0-2,0.45,104.21052631578948,170
6.484126984126984,0.3416666666666667,11.375,0.20833333333333334,17.73899782135076,10.888888888888888,0.45,6.714285714285714,11.25,10.88888888888889,0.35,0.2,1-2-0-1-1-2-1-2-2-1-1-0-2-2-0-1-2-2-0-2,0.45,85.55555555555556,180
6.484126984126984,0.3416666666666667,11.375,0.20833333333333334,19.41392543859649,10.888888888888888,0.45,6.714285714285714,11.25,10.88888888888889,0.35,0.2,1-2-0-1-1-2-1-2-2-1-1-0-2-2-0-1-2-2-0-2,0.45,98.42105263157895,190
6.698412698412699,0.3416666666666667,10.966666666666667,0.20833333333333334,3.7738095238095237,10.899537037037037,0.45,6.714285714285714,12.5,10.333333333333334,0.35,0.2,1-2-0-1-1-2-1-2-2-1-1-2-2-2-0-1-0-2-0-2,0.45,15.0,200
6.92857142857143,0.35833333333333334,11.825000000000001,0.20833333333333334,3.7433862433862437,10.469907407407407,0.43333333333333335,6.714285714285714,12.5,10.333333333333334,0.35,0.2,1-2-0-1-1-2-1-2-2-1-1-2-2-2-0-1-0-2-0-2,0.45,18.571428571428573,210
6.975198412698414,0.35833333333333334,11.875,0.2,0.9920634920634921,10.417592592592593,0.44166666666666665,6.714285714285714,12.5,10.333333333333334,0.35,0.2,1-2-0-1-1-2-1-2-2-1-1-2-2-2-0-1-0-2-0-2,0.45,2.0,220
6.883928571428572,0.35,12.0,0.20833333333333334,2.730392156862745,10.325000000000001,0.44166666666666665,6.166666666666667,12.0,10.333333333333334,0.3,0.25,1-2-0-1-1-2-1-2-2-1-0-2-2-2-0-1-0-2-0-2,0.45,5.0,230
6.714285714285714,0.35,12.516666666666667,0.24166666666666667,22.358024691358025,10.097222222222223,0.4083333333333333,6.714285714285714,12.2,10.25,0.35,0.25,1-2-0-1-1-2-1-2-2-1-1-0-2-2-0-1-0-2-0-2,0.4,93.5,240
6.650793650793651,0.3416666666666667,12.049999999999999,0.23333333333333334,19.065476190476193,10.36574074074074,0.425,6.714285714285714,12.2,10.25,0.35,0.25,1-2-0-1-1-2-1-2-2-1-1-0-2-2-0-1-0-2-0-2,0.4,73.33333333333334,250
6.523809523809525,0.325,12.31388888888889,0.25,16.47995522995523,10.041666666666666,0.425,6.333333333333333,12.2,10.11111111111111,0.3,0.25,1-2-0-1-1-2-1-2-2-2-1-0-2-2-0-1-0-2-0-2,0.45,85.55555555555556,260
6.994047619047618,0.2916666666666667,11.855555555555556,0.30833333333333335,12.083333333333334,9.555555555555555,0.4,6.333333333333333,12.2,10.11111111111111,0.3,0.25,1-2-0-1-1-2-1-2-2-2-1-0-2-2-0-1-0-2-0-2,0.45,65.0,270
6.433333333333334,0.2916666666666667,12.383333333333333,0.2916666666666667,19.037237453904122,9.555555555555555,0.4166666666666667,6.333333333333333,12.2,10.11111111111111,0.3,0.25,1-2-0-1-1-2-1-2-2-2-1-0-2-2-0-1-0-2-0-2,0.45,61.98412698412701,280
6.31111111111111,0.2833333333333333,12.133333333333333,0.2916666666666667,17.887516995102132,9.74074074074074,0.425,6.333333333333333,13.333333333333334,9.0,0.3,0.3,1-2-0-1-1-2-1-2-2-2-1-0-2-2-0-1-0-2-0-0,0.4,40.52631578947367,290
5.983333333333333,0.26666666666666666,12.016468253968254,0.325,15.66339869281046,9.746031746031747,0.4083333333333333,5.6,11.833333333333334,10.11111111111111,0.25,0.3,1-2-0-1-1-2-1-2-2-2-0-0-2-2-0-1-0-2-0-2,0.45,36.66666666666667,300
6.327777777777778,0.275,11.848214285714286,0.3333333333333333,7.532804232804234,9.523809523809524,0.39166666666666666,5.6,11.375,10.142857142857142,0.25,0.4,1-0-0-1-1-2-1-2-2-2-0-0-2-2-0-1-0-2-0-0,0.35,39.285714285714285,310
5.316666666666666,0.24166666666666667,11.61765873015873,0.36666666666666664,0.8333333333333334,9.977513227513228,0.39166666666666666,6.0,10.714285714285714,10.11111111111111,0.2,0.35,1-2-0-1-0-2-1-2-2-2-0-0-2-2-0-1-0-2-0-2,0.45,1.8666666666666667,320
